name,release_date,required_age,price,header_image,positive,negative,recommendations,genres,categories,description
Amazing Fix,20210414,0.0,9.99,https://cdn.akamai.steamstatic.com/steam/apps/1476760/header.jpg?t=1634843008,0.0,24.0,0.0,"Singleplayer,Steam Cloud","Early Access,Casual,Puzzle,Hidden Object,Replay Value,Nonlinear,Procedural Generation,Building,Point Click,2D,Cartoon,Cartoony,Colorful,Atmospheric,Destruction,Mystery Dungeon,Family Friendly,Funny,Management,Relaxing",Tidy up declutter and repair a Victorian mansion The goal is to put each object in its place A variation of a classic hidden object game This game is not for everyone There is only one level the Victorian mansion The objects are not very animated and there is no action scene The pace is slow and there is no timer This is not a home improvement game even if you are fixing a house It has been designed to promote concentration and peace of mind by allowing you to put every object in its place You will appreciate it more if you are calm by nature and like to keep things organized Amazing fix is  categorized as a hidden object game but its not quite one If youre a genre purist you might not like the changes weve made to the gameplay The game is designed to let you collect items by categories not by individual item You can choose to pick up whatever category you like to get started Once you sign up for a category you will need to focus and find all the items that belong to that category Most items will be easy to find but some may be small or hide behind larger items The game will give you a zoom function and hints to know where to look You will need to learn to be strategic in what you choose to take out It will be unsettling at first The heart of the game starts at the most difficult level With a little practice and by staying zen you will often win Each time you win you will add new items to your inventory that will populate the mansion more on your next game There are already hundreds of items to collect and we add more from time to time There are several characters and monsters most of them are wacky Its not yet perfect but when we add characters we try to make them diversified age size origin profession etc If you love animals there are over 75 to find in this category We like to make subtle references to popular culture and add a touch of seconddegree humor Each game is different since the objects are placed randomly The fun comes from going from a great chaos to a tidy house Thanks for reading this description
White Night,20150303,17.0,14.99,,,,,,,The dark will reveal all Explore the macabre past of an old mansion in the 1930s and solve puzzles of light and shadows in this fully black amp
RunningMarty,20201213,0.0,2.99,https://cdn.akamai.steamstatic.com/steam/apps/1485760/header.jpg?t=1607865372,0.0,2.0,6.0,"Singleplayer,Steam Achievements","Racing,Side Scroller,2D Platformer,Runner,Indie,Driving,Survival,2D,Minimalist,Singleplayer",Marty gets into other dimensions on his trusty hoverboard trying to evade obstacles aggressive cars out of control flying machines utopian future and most importantly he is pursued by an endless stream of chaos which turned into one big absorbing ball of chaos Running MartyRunner about the incredible adventures of Marty caught in different dimensions Control Marty on a hoverboard dodging various obstacles by jumping You can upgrade your hoverboard for accumulated bonuses increasing acceleration jump height buy protection a gun and even connect jet power to your hoverboard and fly through the levels fearing flying machines in the air Feature of game Increasing Complexity Beautiful Visual style Atmospheric music Shop
Your Diary,20180810,0.0,24.99,https://cdn.akamai.steamstatic.com/steam/apps/761700/header.jpg?t=1579262063,0.0,126.0,8.0,"Singleplayer,Steam Achievements,Partial Controller Support,Steam Cloud","Adventure,Indie,Sexual Content,Visual Novel,Nudity,Anime,Cute,Story Rich,Romance,Singleplayer,Dating Sim,Choices Matter,Comedy,Relaxing,Atmospheric,Narration,Conversation,Mature,Hentai,Simulation",Notice As you can see from the screenshots above the English version of Your Diary is in a very poor state right now We are working on a fix but due to the length of the game this is taking a long time If you plan to play the game in Chinese you have nothing to worry about but if you plan to play the game in English please be warned that you are not likely to enjoy it in the way that it was meant to be enjoyed and we must advise you to wait and buy it later Were very sorry about this ongoing situation and we thank you for your continued patience regarding this issue Your Diary is a visual novel game that explores the seven ways people experience happiness in the stories of its seven heroines       Yua being useful to someone       Sayuki being needed by someone       Yuhi being loved by someone       Kanade being praised by someone       Kaho falling in love with someone       Natsuki having a romance with someone       Hotori trusting someone Depending on the playerAs choices the heroinesA affection levels will change and on a certain day their stories will diverge What kind of happiness will you pursue Synopsis Nagamine Tomoki is a secondyear student at Kazamizaka Academy Because his parents work abroad heAs been staying at the home of his childhood friend Minagawa Yuhi ever since he transferred here He lives a peaceful student life participating in the library committee and helping out at YuhiAs family business the Yuugaotei cafe after school Until one day Tomoki stops by a used bookstore called Fuurindou near the shopping district to look for a book recommended to him by Ayase Sayuki the chairman of the library committee and an upperclassman he admires Tomoki isnAt surprised to find the interior of the store a match for the deteriorating exterior The air is humid the bookshelves are black with dirt and the many books are covered in dust Even so it would be a shame to leave without at least a look around so he goes hunting for the book heAs after He wanders around the shop for a little while casting his eyes about until a certain book catches them On that back of that old book are the words Ayour diary  Strangely curious he picks it up turns it over to the cover and  A girl pops out in a wash of warm light  re you Yu s new friend  After he meets Yua the strange girl who claims to be a god destiny begins to move for Tomoki nd for the girls around him And for a little white diary 
Demon Blade VR,20170914,0.0,5.99,https://cdn.akamai.steamstatic.com/steam/apps/603340/header.jpg?t=1505452140,0.0,1.0,0.0,Singleplayer,"Action,Adventure,Indie,Gore,Violent,VR",In Demon Blade VR you wield dual swords inherited from a legendary demon slayer Kolipkaza in a dire moment while an volcanic demon lord Ifritus erupted by mysterious reasons is attempting to immolate our precious world you as the only descendant left has to stop him Key Features Immersive Realtime Combat Swing dual swords in your play style Dodge Boss Attacks Get soaked by sweat Cautions Thrilling Actions may cause heart problems in some cases Need spatial awareness to prevent accidents
Life on the hook,20220221,0.0,2.99,https://cdn.akamai.steamstatic.com/steam/apps/1148100/header.jpg?t=1645986300,0.0,26.0,0.0,"Singleplayer,Partial Controller Support","Atmospheric,Story Rich,Walking Simulator,Exploration,Adventure,FirstPerson,Relaxing,Mystery,Singleplayer,Casual,Idler,Hidden Object,Realistic,Stylized,Drama,Dark,Philosophical,Emotional,Linear,Narration",Life on the hook is a short story about the cycle of life in which you as a fisherman named Hrafn begin your journey remembering the old days Immerse yourself in the short story of the life of a lonely fisherman named Hrafn based on exploration and searching for items Relax and enjoy the story of the game where youll get nothing but peace Feature of game A small game for 30 minutes Good soundtrack Soulful story of a mans life A glimpse from the outside how many moments in life a person misses by the eye and only in old age does he reflect on the past CHECK OUT MORE
A Mining Game,20190720,0.0,0.0,https://cdn.akamai.steamstatic.com/steam/apps/659500/header.jpg?t=1630083862,0.0,101.0,23.0,"Multiplayer,PvP,Online PvP,Stats,Steam Leaderboards","Free to Play,Indie,Simulation,Early Access,Clicker,Mining",An idle Mining Simulation game Compete against other miners to reach the top of the leader boards Build an army Climb your way through the combat tower with friends And compete in daily events
The Architects Game,20210917,0.0,6.99,https://cdn.akamai.steamstatic.com/steam/apps/1553480/header.jpg?t=1644346670,0.0,1.0,2.0,"Singleplayer,Multiplayer,PvP,Online PvP,Coop,Online Coop,Steam Achievements","Social Deduction,Casual,Coop,FirstPerson,Multiplayer,Singleplayer,Puzzle,PvP,Stealth,3D,TeamBased,Scifi,Robots,Early Access,Indie,PvE,Survival,Psychological,Online CoOp,Investigation",The Architects Game is a 1 to 10 player online first person game where each player must solve a series of riddles or minigames in order to unveil the code required to exit The spice of the game depends on which mode you choose as of now five are available Minimum players amount depends on gamemode GLITCH and the new Escape Room can be attempted singleplayer Stalker can be tried with two players but more are desirable In insidious mode one or two players will be selected as the insidious and must disrupt the efforts of the rest of players with the help of special equipment they receive in their secret room Minor weapons are scattered for everyone to pick up Who to trust thats up to you In Victim Hunt each player receives a target they must disable without the rest of players realizing Disabling your objective will trigger a vulnerability status which you have to hide for 60 seconds Watch your back A player will be selected as the stalker which cannot see the rest of players and must disable them by hearing their voices and footsteps Mode especially effective with the implemented Steam Audio solution GLITCH is a spooky entity controlled by the AI which will patrol the map trying to prevent the players from solving their code while getting increasingly faster and raising its damage radius Mode implemented for Halloween 2021 featuring a night version of The Ellipse The first Escape Room is now available to be enjoyed singleplayer and cooperatively Players have 30 minutes to guess the data required to exit via collecting items and solving the riddles inside the room Tick tock Plot betray or defend yourself in the first location of the game The Ellipse An introvert original piece of architecture to escape from while trying to solve the 24 different riddles and minigames it features Deliasi Platform is now available as of October 20th Who would build a dwelling in the middle of the ocean You will have to find out Score System Each game finished will award points you can use those points in the lobby to acquire mutagens poses or cosmetic addons Mutagens Mutagens moderately alter the way the game is played Acquire them at the shop and let the host activate them for different effects gun spawn smoke devices jammers disguises etc Spatialized Voice Chat TAG uses Steam Audio spatializer for several sounds and its voice chat system Voice is physically occluded and attenuated at runtime which means you may eavesdrop a conversation behind a door but no one will hear you scream behind a concrete wall If you dont want to use voice theres also a proximity text chat implemented Community Friends are not included but I want to slowly shape a community of players and content creators interested in the game If you are a content creator and want to be featured in the lobbys community board feel free to follow the instructions in communityadd channel inside the games Discord Use forums or join the brand new Discord to suggest new modes or mutagens report issues there or check the progress on next scene Deliasi Platform
Extraneum,20220614,0.0,11.99,,,,,,,The story Thanks to your high resilience and your even higher scores on the Universal Weapon Handling Assessment you were lucky enough to get hired as a security guard for top secret Project EXTRANE M pronounced exstrainyum You had no idea what this project was all about but you certainly didnt sign up for a total overrun of the facilities by alien looking monstrosities Looks like youre doing overtime today Grab your trusty knife and your standard issue SMG and send these abominations back to hell where they belong The game EXTRANE M is a brutal oldschool first person shooter with an emphasis on exploration and secret hunting Shoot monsters and find upgrades as you progress through the laboratories of Project EXTRANE M in search for the truth and a way to put an end to it all This game is currently in early access but the entire first episode is already available and playable from beginning to end The final version will feature
Toasted,20220317,0.0,8.99,,,,,,,Outwit and outplay your friends in firstto3 style matches Joust with your pals
Factory pirates,20180824,0.0,0.67,https://cdn.akamai.steamstatic.com/steam/apps/817150/header.jpg?t=1654362758,0.0,5.0,0.0,"Singleplayer,Multiplayer,Coop,Online Coop","Pirates,Sandbox,Action,ActionAdventure,Shooter,FirstPerson,Survival,Casual,Strategy,Indie,Gore,Colony Sim,Exploration,Looter Shooter,FPS,3D,Stylized,Colorful,Atmospheric,Open World",Factory pirates lets you play with your friends coop on an adventure to serve customers at your pirate ship restaurant You will need to solve complex puzzles to get the items they are needing Customers that live in the near by area will come and ask you for an item they are looking for Getting the item is not simple For example if a customer asks for a rat you will need to get to the cave and beat up a rat but to get to the cave you will need to destroy the nets blocking the cave entrance and to do that you will need to find a knife The game features carry over money that lets you upgrade the cosmetic looks of your pirate dude to show off to your friends and other pirates online
BadBee,20200724,0.0,1.99,https://cdn.akamai.steamstatic.com/steam/apps/1306900/header.jpg?t=1595637012,0.0,13.0,0.0,"Singleplayer,Full controller support,Steam Cloud,Remote Play on TV","2D Platformer,Casual,PuzzlePlatformer,Stealth,Arcade,Adventure,Strategy,2D,Cute,Action,Tactical,Singleplayer,Early Access,Indie",The escape room adventure inside honeycomb starts with a little bee whose success comes out from the jail The map is packed with a stylish honey background that escape level hopes to attract the player Actually BadBee is a 2D escape game that has a simple mission which is to collect honey pots and find the key along other treasures on each level You must think deeply about the best route strategies and solve any puzzles to complete each level HIGHLIGHT FEATURES ON PC VERSION    The game arena is wider than the mobile version    Simple gameplay but hard to master    Deep tactics to escape each stage from different challenges each level    Not only collect the key but you should collect every honey pot per level    Have to plan more than 3 stages and every stage has 10 levels    Some levels have multiple rooms to more challenge    You can play anywhere on different devices with steam cloud support
Rosette and Words,20180416,0.0,2.99,https://cdn.akamai.steamstatic.com/steam/apps/826660/header.jpg?t=1568818922,0.0,13.0,10.0,"Singleplayer,Steam Achievements,Steam Cloud","Indie,Casual,Relaxing,Puzzle,Great Soundtrack,2D,Minimalist,Atmospheric,Family Friendly,Beautiful,Logic,Mouse only,Word Game",Rosette and Words is a crossword game puzzle where you must find words in a board full of letter tiles On each level you are provided with a list of words to find in a specific amount of time The words can be arranged in any direction so you must develop skills to quickly spot them between the other letters You have three special abilities to help you with this task After completing the levels you will be rewarded with rosettes which can then be used in the Rosette Editor Complete the levels to unlock the Relaxed game mode In this game mode you can play without time constraints Game Features Two game modes Timed and Relaxed A database of over 240000 words creates a different level each time you play Timed mode offers 96 level stages Relaxed mode contains a customizable board size and an infinite number of levels Create over 2000 unique rosettes in the Rosette Editor Enjoy relaxing music Choose from light or dark mode and a variety of color palettes
DoFi,20170707,0.0,0.99,https://cdn.akamai.steamstatic.com/steam/apps/663920/header.jpg?t=1643979144,0.0,0.0,0.0,"Singleplayer,Steam Achievements,Stats",,Under construction
Gustavo Kingdom Rebirth,20210325,0.0,5.99,https://cdn.akamai.steamstatic.com/steam/apps/1572790/header.jpg?t=1616666898,0.0,3.0,0.0,Singleplayer,"Adventure,Female Protagonist,Soulslike,Anime,Action,RPG,Third Person,ActionAdventure,Action RPG,Exploration,3D,Medieval,Drama,Fantasy,Combat,Hack and Slash,Singleplayer,Indie",Gustavo Empire Rebirthis an action game independently produced by one soul fan The Gustao Empire is an empire ruled by women One day the current queen was brutally killed The eldest princess Nali the character played by the player was planted to kill the queen and went to jail and the second princess was Nari His sister took over the position of queen Two years later Nari escaped from prison and returned to Gustao again She set off from the border Mcgal area towards the royal city She will investigate the real murderer of her mother and hide behind her in an attempt to seize the empire The truth Game content Get ready for a fantasy adventure in the Gustavo Empire play as Princess Nali and explore this country that has undergone drastic changes in the past two years Pick up your katana Blood Sakura to conquer all enemies that stop you They are trying to stop you You uncover the hidden truth behind this empire Thrilling and challenging boss battle Various map exploration Colect your partners to help you recapture the empire There will be followup updates of the plot in the future Thank you all players for supporting my game I made this game by myself for two years At the beginning I was just a player who loved the soul series Because of my love I made up my mind to make a challenging game Here I want to announce that I will continue to update the followup plot of this game in the future New plot new map new BOSS may even add more diversified weapon types Thank you again everyone thank you for your willingness to play my game
Smooth Mover,20190914,0.0,0.0,https://cdn.akamai.steamstatic.com/steam/apps/1121120/header.jpg?t=1638620997,0.0,2.0,15.0,"Singleplayer,Steam Achievements,Partial Controller Support,Steam Leaderboards","Action,Indie,Arcade,2D",In Smooth Mover you will be challenged to move smoothly through a series of 40 carefully designed rageinducing levels Avoid spikes enemies and lasers as you navigate each level as quickly as possible in order to achieve the fastest time on the leaderboards
Seven Dunes Curse on the Golden Sand,20220107,0.0,11.99,https://cdn.akamai.steamstatic.com/steam/apps/1239030/header.jpg?t=1643764995,0.0,3.0,0.0,Singleplayer,"RPG,Action,Adventure,Singleplayer,Character Action Game,ActionAdventure,Strategy RPG,Wargame,Time Management,Third Person,Realistic,Stylized,Colorful,Beautiful,Superhero,War,Fantasy,Stealth,Magic,Family Friendly",Seven Dunes Curse on the Golden Sand is a game about an operation for rescuing a princess kidnapped by monsters in a fantasy desert kingdom The hero user must solve numerous puzzles and deal with countless monsters to complete the operation It combines adventure puzzles and RPG elements Please find the introduction of the story below the following features We also had the story written as a novel which might be available to you While it is essentially an adventure game we incorporated lots of RPG elements to enrich the content of the game like the drops of elixirs herbs potions and mixtures As we know that a game must offer replayability in the future we tried to randomize many things like enemies objects locations characters including the title songs some dialogs and other sounds Surrounding objects will offer many surprises that are randomized carefully We used highly diversified sound assets and voiceovers of all characters were done by carefullyselected artists with special skill in their profession Enemies are many and they have special melee or magic skills depending on their character or maybe boss We included numerous cutscenes to tell the story nicely and enjoyably We incorporated special animations to people and monsters with different activities in line with the particular things they do like mining We attached particular importance to the bosses We wanted them to be a little different from classical bosses with supreme power and converted them into intelligent and interesting beings ranging from the one who vomits similar but smaller monsters to the one who converts the objects in the interior of the castle into enemies and from the one who cooks enemies in a huge magic cauldron to the one who becomes the hero himself The game is assertive especially with its puzzles Introduction of the story Excerpt from our novel Chapter 1 Curse befallen Anyone who would take look at the view of the Castle of Seven Dunes could see it looked uglier darker and gloomier than a few weeks earlier with its artisanal architecture and build made of the golden sands of the desert following the fulminant curse spiderwebbed all around the locale One of the centers of happiness and justice in Seven Dunes had turned into chilling somberness behind the western walls of the town The people of Seven Dunes were unwilling to see it any longer In fact no one was feeling like a bit of fresh air coming outside from their homes that they were probably considering the safest place for the time being The gate at the eastern walls was opening to a temple that looked a bit larger than the one a visitor of the town would expect as a significant portion of the townsfolk was imprisoned or lost The gate at the southern walls was the passageway of the people to an oasis where they could fulfill their needs of bathing trading breeding their livestock and enjoying conversations with the foreign passersby of other kingdoms of the desert The land beyond the northern walls did not offer much for a visitor as it was mere sand and endless view of the desert despite the presence of a nice pavilion for public meetings situated on the northern dune one of the seven dunes encircled by the walls which were the inspiration for elders to name the town The southern dune also had a pavilion on it where Anderyn the female Chief of the town or other individuals met to govern the locale Four of other dunes were home to the housing of the townsfolk while the last one was used as the entrance to the castle in the west There situated inns merchants workplaces market etc as well as palm trees on the fords naturally formed between the dunes In the middle of the night one of the rooms somewhere in the castle was lit with numerous candlesticks Seven Dunes as always in lands dominated by deserts more particularly the hot weather during daytime was shinier and more cheerful at nights and recent days saw the townsfolk tired and less willing to enjoy things under the control of unknown beings The room was the one where Princess Elryn the Governor and Ruler of Seven Dunes under the aegis of King Gorlough her father who was in charge of all kingdoms and princedoms of the desert was kept as a prisoner Princess Elryn had fallen in love with Seven Dunes and wanted to lead her life there in a visit her father paid together with her Indeed Seven Dunes was also home to the endless goldcolored sands of the desert but its proximity to the oasis and the small creek running from it entering the town and passing by the font side of the temple were able to make the area fertile enough and the people continue living in peace Now the princess was imprisoned in her own castle in a part of it she even did not discern That night she wrote a letter to her father  My lord Seven Dunes is in danger All of a sudden some unknown creatures started to appear everywhere They first imprisoned me in the depths of the castle And made weird shapes on walls They built their statues arbitrarily everywhere Wanting us to witness the presence of their vile shadow In the desert in the caves in the gardens even in my castle They say they keep destroying everything in my kingdom They occupied every nook and cranny And inflicted undefinable damage and suffering on my people and my land I do not know where they hide and attack hideously And I also do not know where they emerge from Please Excellency please help my people survive Your force is my only chance and shelter As always Faithfully yours Princess Elryn Princess Elryn then stood and took the letter as well as a living thing that was not unfamiliar to the royal people of the region a Crystalbird She had bluish bright crystal feathers and body parts and was shedding more light than the torch on the walls of the room and the candlestick on the table of the Princess Crystalbirds were one of the means of communication among nobles AHow unfortunate it is that this is the only Crystalbird I have  she thought to herself fearing that the Crystalbird vulnerable against cursed spells might be lost forever in the skies She tied the letter to one of the legs of and petted the bird who was content with any kind of affection like other animals Wishing good luck for her people the Princess released the Crystalbird into the cursed skies of Seven Dunes With a slight halo of light behind her the bird disappeared in the heavens
Independence War A 2 Edge of Chaos,20150507,0.0,5.99,https://cdn.akamai.steamstatic.com/steam/apps/359630/header.jpg?t=1633713441,0.0,51.0,0.0,Singleplayer,"Simulation,Action,Space Sim,Space",The Badlands cluster 100 years after the first Independence War Your father was killed by the Corporations for a bad debt And youve spent 15 years rotting in jail for trying to get justice Now its time for vengeance Now its time to turn back the Corporations before they corrupt the entire universe Now its time to take control of the universes most advanced interstellar hardware and wage war in the greatest spacesim ever conceived Command four futuristic battlecruisers and a band of revolutionary pirates into an allconsuming battle against impossible oddsbecause there just isnt enough Space for everyone Innovative userfriendly interface 90 of functions can be programmed where you like on the joystick or on the keyboard or both Online multiplayer support for up to 8 people Play DeathMatch Capture the Flag and various other unique scenarios The revolutionary Flux 12 Graphics Engine Microsoft Direct3D A compatible surface effects like rust decay and wear on the ships and stunning fire and flare effects All ships in the game are modeled using the textures and details from the ships created for the CGI movies Physically realistic flight model All ships use a Newtonian mechanics simulation and move according to the same rules as real spacecraft This includes a simulation of both linear and angular momentum inertia and rotational moment of inertia Ships can use either a freeflight mode or use computerassisted flybywire flight controls Teamup on the enemy with detachable fighters Keep them onboard as murderous gun turrets or order them to attack as wingmen Superior nonlinear gameplay spanning 16 star systems interacting with dynamicallycreated space traffic Command 4 flyable ships and over 30 weapons and ship accessories that can be used in nearinfinite combinations Get to know the locals Examples include taxicab ships freighters space patrols and pirates Watch the space opera unfold through a rich storyline in four acts Important Note Regarding Multiplayer Gaming Atari doesnt maintain active servers for this game anymore However multiplayer gaming on local networks is still possible Important Note Regarding Compatibility Please note although successful testing was done on modern machines Windows 7 and 8 to ensure compatibility this is an older game and certain configurations may not work Our testing has found however that with most machines if you run this game under Windows XP SP2 compatibility mode it works without issue
Elmos Kangaroo of the damned PUNISHMENT EDITION,20201112,0.0,2.99,https://cdn.akamai.steamstatic.com/steam/apps/1457070/header.jpg?t=1610719067,0.0,10.0,0.0,Singleplayer,"2D Platformer,Supernatural,Demons,Shooter,Indie,Psychedelic,Strategy,Surreal,Pixel Graphics,Psychological Horror,2D,Bullet Hell,Linear,Action,Singleplayer,Short",Elmos Kangaroo of the damned PUNISHMENT EDITION is a sidescroller platformer where you play as a character named Elmo who has a kangaroo Your kangaroo gets stolen by very strangely behaving aboriginals and you MUST get it back You will face a lot of enemies traps and difficult boss battles during your journey
be you 2,20200718,0.0,0.0,https://cdn.akamai.steamstatic.com/steam/apps/1361810/header.jpg?t=1595286770,0.0,71.0,0.0,Singleplayer,"Visual Novel,Choices Matter,Horror,Choose Your Own Adventure,Life Sim,RPG,Interactive Fiction,Character Customization,2D,Comic Book,Cute,TextBased,Dark Comedy,Dark Humor,Funny,Dynamic Narration,Story Rich,Surreal,Casual,Point Click",be you 2 is an interactive story visual novel where your choices shape the outcome In this sequel to be you you must raise a child by choosing how to react to different situations but be warned life doesnt always go according to plan Your decisions shape your childs personality which leads to multiple routes and endings So what kind of parent are you going to be and what sort of person will Bonny grow into As Bonny matures and deals with lifes challenges she will eventually have to face her demons be you 2 comes from the mind of artistwriterdesigner Louis Morel creator of highly rated be you and features dozens of brand new illustrations and over 15000 words of story this time with optional fullyvoiced narration by the creator
Simply Chess,20150911,0.0,0.0,,,,,,,The classic board game comes to Steam Everything you need in a chess game If you are a chess enthusiast or someone who just likes to play a game now and again this is what youve been looking for This is Simply Chess Play it against friends whether theyre on on Windows Mac amp
LOGistICAL USA Oregon,20170919,0.0,1.99,https://cdn.akamai.steamstatic.com/steam/apps/706370/header.jpg?t=1531397957,0.0,7.0,658.0,"Singleplayer,Steam Achievements,Steam Cloud,Stats,Steam Leaderboards","Strategy,Indie,Casual,Education,Puzzle,Resource Management,Transportation",LOGistICAL USA Oregon is a large openworld strategy puzzle game where you transport different cargoes to complete all the towns throughout the state LOGistICAL USA Oregon is a smaller addition to the LOGistICAL series This is good for beginners getting to understand the game but still big and complex enough with plenty of challenges Supply and finish many large cities Work your way through the long complex maze of road enhancements to finally allow all your large trucks access across the state Many many other small and large puzzles and situations to complete LOGistICAL USA Oregon brings you all the fun and puzzling of LOGistICAL with even more towns more puzzles and much more to do THIS GAME DOES NOT REQUIRE THE ORIGINAL LOGISTICAL GAME TO PLAY Over 300 towns to Complete LOGistICAL USA Oregon game covers the US state of Oregon including cities like Portland Eugene and Salem There are many new obstacles and deliveries to make LOGistICAL USA Oregon is an independent standalone game independent from the main LOGistICAL game and other addons It has its own money trucks and of course challenges LOGistICAL is a large openworld strategy puzzle game where you transport different cargoes to complete all the towns throughout the country The whole game is a huge puzzle while each town is its own little piece of puzzling There are over 1000 towns to complete Plenty of towns are easy enough Some take complex planning Do them in your own order Get bonuses for completing regions and contracts Some cargoes are easy to get Others you have to create in industries Use existing industries and build your own The further you get from the start the more strategies you have to use Pimp up your trucks with bonuses Last truck delivering gets the bonus The towns and map are to scale Current or historical industry placement You could even say that playing is educational There is plenty more to keep you on your toes Towns consume the cargoes you are trying to get to completion Big trucks are great for moving lots of stuff but cant travel everywhere There are lots of broken roads that need deliveries Upgrade the industries for better exponential throughput Cargo stores can sure come in handy What I cant take my big trucks across the water on a ferry and what is with those quarantine checkpoints Complete towns roads industries contracts regions and states for lots of ingame and Steam achievements
Peas Adventure,20190418,0.0,0.99,https://cdn.akamai.steamstatic.com/steam/apps/1062120/header.jpg?t=1658415997,0.0,3.0,0.0,"Singleplayer,Full controller support","PuzzlePlatformer,Nature,Adventure,Fantasy,2D Platformer,Minimalist,Colorful,Puzzle,Casual,Singleplayer,2D,Funny,Platformer,Physics,Controller,Indie",6535000 Peas Adventure is a fun and challenging game where the main idea is to use a small wooden cannon to throw all the peas inside the basket to save them This time I decided to test the game with children to balance the difficulty between levels and implement improvements based on their feedback for example the player can try to play again the level where he stopped was one of these childrens ideas The game has 30 levels and has full compatibility with xbox 360 controller and depending on the acceptance of the game I can build more bonus levels based on the feedback of the players Enjoy thanks
Swag and Sorcery,20190509,0.0,12.99,https://cdn.akamai.steamstatic.com/steam/apps/929010/header.jpg?t=1596225228,0.0,1459.0,48.0,"Singleplayer,Steam Achievements,Steam Trading Cards,Steam Cloud","Pixel Graphics,RPG,Singleplayer,Indie,Management,Adventure,2D,Clicker,Crafting,Comedy,Resource Management,Funny,Retro,Idler,Roguelike,Roguelite,Cartoony,Colorful,Family Friendly,Fantasy",Welcome to Swag and Sorcery a new streamlined RPG from the creators of Punch Club and Graveyard Keeper Build your own fantasy village train and equip your heroes and send them out to collect Swag Gameplay Equip your heroes Send them out to fights up to 3 parties at a time and closely monitor the swag they get by progressing through levels Pull them out of combat if theyre about to die otherwise they lose their loot Upgrade the heroes in your village and Repeat Story Embark on an epic quest to retrieve the kings missing suit He really loves it Wants it back Lets put all the heroes into mortal danger for this important mission At its core Swag and Sorcery is an epic ruthless adventure that both RPG and idle game fans will appreciate Theres also a sarcastic cat
Sparkys Hunt,20160818,0.0,0.99,https://cdn.akamai.steamstatic.com/steam/apps/514520/header.jpg?t=1471526022,0.0,6.0,14.0,Singleplayer,"Indie,Horror",You return home late from work only to hear that something has been causing chaos and panic in small cities and towns across the country and your town is next Someone called ASparkyA and her followers are looking for something or someone and they have started with your home why you are not sure but you donAt want to find out Experience multiple levels of scare panic and confusion as you try to keep Sparky and her friends out of your home react quickly to dire situations and last until sunrise Unlock secrets and discover the final conclusion to what could happen Each invader has a different quality and random events guarantee that every time you play is a unique experience Survive the week and dont get killed Find the radio to gain a clue on what to do each level Solve the puzzle box to unlock a special ability on each level The clue is on the wall next to it Unlock additional levels once the week is complete
Flippen Run Mike,20201115,0.0,2.99,https://cdn.akamai.steamstatic.com/steam/apps/1460910/header.jpg?t=1606998251,0.0,1.0,0.0,"Singleplayer,Full controller support","Difficult,Platformer,Stealth,Cartoony,Dark Humor,Singleplayer,Cartoon,Satire,2D Platformer,Action,Survival Horror,Colorful,Dark,Strategy,Underground,Survival,Dark Comedy,Old School,Zombies,Funny",Flippen Run Mike is a 2d cartoony platforming game where running and hiding are the only options you have Every enemy is a Boss and can end your attempt to keep Mike alive in one hit This game is designed to be difficult and is going to challenge you over and over through trial and error You need to try and complete the 40 unique levels in eight realms Find the hidden character in four different stages pro tip do not miss one encounter There is no ingame map stages are mazelike Also who has a map of the sewers Unique storyline This game might be offensive to some players the content in this game is satire
Goofy Golf Remastered Steam Edition,20200401,0.0,6.99,https://cdn.akamai.steamstatic.com/steam/apps/1269450/header.jpg?t=1647130043,0.0,1.0,0.0,Singleplayer,"Indie,Simulation,Great Soundtrack,Singleplayer,Gaming",Goofy Golf Remastered is a 5 reel 25 payline slot machine pokie with a Zany Golfing theme oriented from left to right The game has 11 regular symbols that win if three or more are lined up in sequence on a payline beginning from the leftmost position Free game feature is awarded when three scatters appear on line 2 3 4 Free spins cannot be retriggered during free spins If 2 Ducks appear during free spins bonus multiplier is awarded upto x15 Mini Maxi Mega Jackpots win with 6x 9x or 12x Jackpot symbol scattered anywhere in window Features keyboard Shortcuts Supports Mouse keyboard This is the closest slot machine simulation you can get to the real thing with features like Reserve Button Call Attendant Collect and Paytable Play Pokies4fun Slot Simulations at work or at home without losing a cent Great Games Great Fun No real money can be won For Amusement Only
